id,date,home_team,away_team,home_goals,away_goals,Ball Possession_home,Ball Possession_away,Goal Attempts_home,Goal Attempts_away,Shots on Goal_home,Shots on Goal_away,Shots off Goal_home,Shots off Goal_away,Free Kicks_home,Free Kicks_away,Corner Kicks_home,Corner Kicks_away,Offsides_home,Offsides_away,Throw-ins_home,Throw-ins_away,Goalkeeper Saves_home,Goalkeeper Saves_away,Fouls_home,Fouls_away,Yellow Cards_home,Yellow Cards_away,Red Cards_home,Red Cards_away,result,Goal Kicks_home,Goal Kicks_away,Attacks_home,Attacks_away,Dangerous Attacks_home,Dangerous Attacks_away,Blocked Shots_home,Blocked Shots_away,Total Passes_home,Total Passes_away,Completed Passes_home,Completed Passes_away,Tackles_home,Tackles_away
MXalwpm4,28.11.2021 14:00,Sivasspor,Hatayspor,4,0,51%,49%,15.0,2.0,8.0,0.0,5.0,1.0,,,4.0,2.0,3.0,2.0,,,0.0,4.0,15.0,9.0,1.0,3.0,0,1,H,,,91.0,90.0,63.0,42.0,2.0,1.0,389.0,381.0,,,14.0,4.0
YF5ZLrIT,28.11.2021 11:30,Gaziantep,Konyaspor,3,2,40%,60%,20.0,13.0,5.0,8.0,8.0,3.0,,,5.0,6.0,3.0,4.0,,,6.0,2.0,12.0,10.0,4.0,2.0,0,0,H,,,85.0,101.0,68.0,87.0,7.0,2.0,347.0,525.0,,,10.0,15.0
Ovoqtn3o,27.11.2021 17:00,Besiktas,Giresunspor,0,4,69%,31%,13.0,12.0,4.0,7.0,3.0,3.0,,,8.0,3.0,2.0,0.0,,,3.0,4.0,9.0,10.0,1.0,0.0,1,0,A,,,96.0,68.0,84.0,54.0,6.0,2.0,627.0,279.0,,,15.0,23.0
jDi5Z1nT,27.11.2021 14:00,Rizespor,Kayserispor,1,0,53%,47%,9.0,12.0,3.0,1.0,5.0,7.0,,,5.0,5.0,3.0,0.0,,,1.0,2.0,12.0,13.0,0.0,1.0,0,0,H,,,81.0,80.0,52.0,62.0,1.0,4.0,446.0,381.0,,,18.0,18.0
rs1pvQXc,27.11.2021 11:30,Antalyaspor,Alanyaspor,3,0,52%,48%,18.0,8.0,5.0,1.0,8.0,3.0,,,2.0,1.0,3.0,1.0,,,1.0,2.0,9.0,6.0,1.0,3.0,0,1,H,,,130.0,114.0,67.0,39.0,5.0,4.0,537.0,494.0,,,14.0,16.0
Gfahx42A,26.11.2021 18:00,Adana Demirspor,Kasimpasa,0,0,52%,48%,12.0,13.0,1.0,4.0,6.0,3.0,,,8.0,8.0,1.0,2.0,,,4.0,1.0,8.0,11.0,2.0,3.0,0,0,D,,,99.0,82.0,88.0,72.0,5.0,6.0,403.0,371.0,,,26.0,22.0
Uc3dyOHG,26.11.2021 18:00,Basaksehir,Altay,0,0,80%,20%,20.0,6.0,7.0,0.0,10.0,3.0,,,7.0,1.0,3.0,1.0,,,0.0,7.0,14.0,6.0,2.0,2.0,0,0,D,,,78.0,56.0,87.0,26.0,3.0,3.0,797.0,201.0,,,14.0,13.0
MBODQ63b,22.11.2021 18:00,Kayserispor,Goztepe,1,1,45%,55%,16.0,8.0,3.0,2.0,7.0,6.0,,,4.0,2.0,2.0,2.0,,,1.0,2.0,19.0,11.0,4.0,2.0,0,0,D,,,99.0,112.0,54.0,54.0,6.0,0.0,376.0,460.0,,,21.0,19.0
GEL5SSYo,22.11.2021 18:00,Trabzonspor,Gaziantep,3,0,49%,51%,11.0,25.0,5.0,5.0,3.0,12.0,,,2.0,12.0,0.0,0.0,,,5.0,2.0,6.0,16.0,0.0,4.0,0,0,H,,,94.0,93.0,51.0,93.0,3.0,8.0,437.0,439.0,,,16.0,18.0
xOM1T8Ju,21.11.2021 17:00,Galatasaray,Fenerbahce,1,2,58%,42%,14.0,10.0,4.0,6.0,4.0,3.0,,,4.0,1.0,2.0,1.0,,,4.0,3.0,13.0,17.0,5.0,5.0,0,1,A,,,85.0,80.0,68.0,56.0,6.0,1.0,470.0,346.0,,,15.0,10.0
C0HQN4mH,21.11.2021 14:00,Altay,Adana Demirspor,1,3,54%,46%,17.0,15.0,8.0,7.0,4.0,5.0,,,7.0,4.0,2.0,5.0,,,4.0,7.0,10.0,10.0,0.0,2.0,0,0,A,,,83.0,79.0,56.0,53.0,5.0,3.0,424.0,370.0,,,17.0,17.0
4zEIPQI4,21.11.2021 14:00,Konyaspor,Rizespor,3,0,51%,49%,14.0,26.0,5.0,4.0,4.0,16.0,,,2.0,5.0,2.0,0.0,,,4.0,2.0,16.0,8.0,2.0,1.0,0,0,H,,,71.0,87.0,53.0,77.0,5.0,6.0,406.0,391.0,,,10.0,12.0
zL3cOGMU,21.11.2021 11:30,Kasimpasa,Karagumruk,1,3,49%,51%,19.0,14.0,6.0,8.0,9.0,5.0,,,4.0,1.0,4.0,1.0,,,5.0,5.0,15.0,22.0,1.0,5.0,0,2,A,,,87.0,74.0,88.0,48.0,4.0,1.0,444.0,473.0,,,13.0,12.0
AyL9Rnlh,20.11.2021 17:00,Alanyaspor,Besiktas,2,0,37%,63%,12.0,16.0,3.0,5.0,7.0,7.0,,,5.0,7.0,2.0,4.0,,,5.0,1.0,8.0,9.0,2.0,1.0,0,0,H,,,68.0,81.0,44.0,92.0,2.0,4.0,357.0,609.0,,,16.0,14.0
rRCMOpYA,20.11.2021 14:00,Basaksehir,Sivasspor,2,1,56%,44%,7.0,13.0,3.0,5.0,2.0,3.0,,,2.0,1.0,1.0,1.0,,,4.0,1.0,17.0,15.0,5.0,2.0,0,0,H,,,106.0,76.0,63.0,50.0,2.0,5.0,573.0,437.0,,,10.0,13.0
dU4gPd7O,20.11.2021 14:00,Giresunspor,Yeni Malatyaspor,1,0,54%,46%,8.0,10.0,3.0,3.0,3.0,3.0,,,3.0,7.0,4.0,1.0,,,3.0,2.0,15.0,16.0,0.0,2.0,0,0,H,,,92.0,93.0,70.0,74.0,2.0,4.0,476.0,387.0,,,16.0,9.0
jiGUMO2N,20.11.2021 11:30,Hatayspor,Antalyaspor,3,1,55%,45%,11.0,12.0,6.0,3.0,3.0,8.0,,,4.0,5.0,2.0,3.0,,,2.0,3.0,8.0,8.0,2.0,3.0,0,0,H,,,80.0,79.0,43.0,42.0,2.0,1.0,463.0,380.0,,,25.0,17.0
6uCtSbN5,07.11.2021 17:00,Fenerbahce,Kayserispor,2,2,70%,30%,19.0,8.0,5.0,3.0,10.0,5.0,,,7.0,1.0,1.0,4.0,,,1.0,3.0,12.0,11.0,0.0,1.0,0,0,D,,,102.0,79.0,87.0,37.0,4.0,0.0,603.0,268.0,,,20.0,23.0
SlDxTv8a,07.11.2021 14:00,Adana Demirspor,Hatayspor,1,0,44%,56%,18.0,12.0,7.0,1.0,8.0,6.0,,,7.0,8.0,0.0,4.0,,,1.0,6.0,9.0,5.0,3.0,2.0,0,0,H,,,75.0,73.0,66.0,76.0,3.0,5.0,330.0,429.0,,,15.0,21.0
nJgFOPGD,07.11.2021 14:00,Karagumruk,Galatasaray,1,1,46%,54%,5.0,20.0,3.0,5.0,2.0,9.0,,,0.0,11.0,4.0,0.0,,,4.0,2.0,10.0,15.0,6.0,3.0,0,0,D,,,66.0,94.0,36.0,84.0,0.0,6.0,451.0,509.0,,,15.0,8.0
l41oRIxC,07.11.2021 11:30,Goztepe,Konyaspor,0,2,42%,58%,16.0,20.0,6.0,10.0,7.0,7.0,,,6.0,5.0,1.0,1.0,,,8.0,6.0,9.0,10.0,3.0,3.0,1,0,A,,,67.0,68.0,86.0,55.0,3.0,3.0,326.0,480.0,,,6.0,11.0
0Mscm9gE,06.11.2021 17:00,Besiktas,Trabzonspor,1,2,55%,45%,17.0,8.0,6.0,4.0,7.0,2.0,,,7.0,4.0,1.0,0.0,,,2.0,5.0,10.0,10.0,5.0,4.0,0,1,A,,,140.0,109.0,82.0,44.0,4.0,2.0,525.0,459.0,,,26.0,24.0
fNaVU0wm,06.11.2021 14:00,Antalyaspor,Altay,1,0,55%,45%,14.0,9.0,6.0,2.0,4.0,4.0,,,8.0,3.0,4.0,1.0,,,2.0,5.0,13.0,12.0,1.0,3.0,0,0,H,,,115.0,112.0,66.0,58.0,4.0,3.0,489.0,397.0,,,18.0,20.0
CbAQVtOt,06.11.2021 14:00,Yeni Malatyaspor,Basaksehir,1,3,33%,67%,5.0,11.0,1.0,7.0,4.0,3.0,,,6.0,3.0,1.0,3.0,,,4.0,0.0,11.0,12.0,3.0,1.0,0,0,A,,,55.0,57.0,40.0,45.0,0.0,1.0,354.0,743.0,,,8.0,10.0
YDbZTKhg,06.11.2021 11:30,Sivasspor,Giresunspor,0,0,49%,51%,7.0,13.0,0.0,4.0,5.0,4.0,,,4.0,4.0,3.0,2.0,,,4.0,0.0,9.0,10.0,1.0,5.0,1,1,D,,,69.0,75.0,55.0,60.0,2.0,5.0,405.0,440.0,,,10.0,14.0
8SfBP517,05.11.2021 18:00,Gaziantep,Kasimpasa,2,0,42%,58%,13.0,11.0,5.0,4.0,6.0,4.0,,,4.0,3.0,1.0,2.0,,,4.0,3.0,12.0,11.0,1.0,1.0,0,1,H,,,79.0,63.0,49.0,53.0,2.0,3.0,350.0,472.0,,,14.0,17.0
275kQxhI,05.11.2021 18:00,Rizespor,Alanyaspor,2,0,44%,56%,8.0,13.0,4.0,1.0,2.0,6.0,,,4.0,5.0,0.0,1.0,,,1.0,2.0,11.0,10.0,2.0,0.0,0,0,H,,,84.0,89.0,56.0,64.0,2.0,6.0,435.0,548.0,,,17.0,13.0
Iw2bS7Hl,01.11.2021 18:00,Basaksehir,Adana Demirspor,2,1,67%,33%,18.0,16.0,9.0,6.0,6.0,6.0,,,6.0,8.0,1.0,2.0,,,5.0,7.0,9.0,10.0,1.0,1.0,0,0,H,,,116.0,87.0,77.0,54.0,3.0,4.0,605.0,293.0,,,16.0,13.0
bcyTCSH1,01.11.2021 18:00,Giresunspor,Antalyaspor,1,2,62%,38%,16.0,6.0,3.0,5.0,7.0,0.0,,,2.0,1.0,1.0,2.0,,,3.0,2.0,7.0,12.0,4.0,5.0,0,0,A,,,124.0,90.0,77.0,42.0,6.0,1.0,648.0,411.0,,,17.0,32.0
E5JFzW98,31.10.2021 17:00,Galatasaray,Gaziantep,2,0,58%,42%,11.0,9.0,5.0,3.0,4.0,4.0,,,3.0,2.0,0.0,4.0,,,3.0,3.0,6.0,15.0,1.0,3.0,0,0,H,,,77.0,90.0,61.0,47.0,2.0,2.0,543.0,387.0,,,15.0,17.0
MVMNY9vL,31.10.2021 14:00,Alanyaspor,Goztepe,2,2,54%,46%,19.0,11.0,9.0,5.0,5.0,4.0,,,8.0,4.0,2.0,1.0,,,3.0,7.0,10.0,19.0,3.0,6.0,0,0,D,,,73.0,84.0,63.0,64.0,5.0,2.0,451.0,389.0,,,25.0,13.0
0MLRXTgR,31.10.2021 11:30,Kayserispor,Karagumruk,2,1,46%,54%,17.0,10.0,8.0,6.0,7.0,2.0,,,7.0,5.0,1.0,1.0,,,5.0,6.0,23.0,9.0,3.0,3.0,1,1,H,,,92.0,58.0,78.0,45.0,2.0,2.0,334.0,411.0,,,15.0,13.0
63bfTm2r,30.10.2021 18:00,Konyaspor,Fenerbahce,2,1,39%,61%,16.0,13.0,5.0,4.0,8.0,5.0,,,7.0,5.0,6.0,2.0,,,3.0,3.0,17.0,13.0,1.0,2.0,0,0,H,,,76.0,110.0,61.0,83.0,3.0,4.0,314.0,479.0,,,17.0,21.0
C012RRWf,30.10.2021 15:00,Altay,Sivasspor,1,1,46%,54%,13.0,12.0,3.0,3.0,7.0,4.0,,,6.0,6.0,1.0,2.0,,,2.0,2.0,16.0,13.0,4.0,2.0,0,0,D,,,100.0,90.0,93.0,70.0,3.0,5.0,296.0,360.0,,,20.0,16.0
ji06Qon1,30.10.2021 15:00,Hatayspor,Besiktas,1,0,35%,65%,9.0,17.0,2.0,3.0,4.0,7.0,,,4.0,9.0,4.0,2.0,,,3.0,1.0,12.0,13.0,3.0,1.0,0,0,H,,,90.0,107.0,43.0,79.0,3.0,7.0,296.0,538.0,,,17.0,9.0
C0uXBnX7,30.10.2021 12:30,Kasimpasa,Yeni Malatyaspor,2,0,55%,45%,15.0,5.0,5.0,4.0,8.0,1.0,,,5.0,5.0,1.0,6.0,,,4.0,3.0,15.0,17.0,1.0,0.0,0,0,H,,,84.0,81.0,75.0,68.0,2.0,0.0,495.0,396.0,,,19.0,9.0
hdIJZkPE,29.10.2021 19:00,Trabzonspor,Rizespor,2,1,62%,38%,12.0,13.0,4.0,4.0,5.0,4.0,,,9.0,4.0,2.0,0.0,,,3.0,2.0,9.0,14.0,3.0,5.0,0,0,H,,,139.0,112.0,97.0,72.0,3.0,5.0,525.0,320.0,,,24.0,18.0
EqruOhQ2,25.10.2021 19:00,Besiktas,Galatasaray,2,1,59%,41%,10.0,13.0,3.0,4.0,4.0,7.0,,,5.0,5.0,3.0,0.0,,,3.0,1.0,17.0,19.0,3.0,2.0,0,0,H,,,82.0,87.0,64.0,55.0,3.0,2.0,446.0,310.0,,,15.0,17.0
pYLNFUXr,24.10.2021 18:00,Fenerbahce,Alanyaspor,1,2,58%,42%,20.0,3.0,5.0,2.0,7.0,1.0,,,9.0,4.0,0.0,0.0,,,0.0,4.0,18.0,5.0,2.0,1.0,0,0,A,,,112.0,68.0,110.0,37.0,8.0,0.0,550.0,403.0,,,13.0,22.0
zaWmMWfF,24.10.2021 15:00,Antalyaspor,Basaksehir,1,2,44%,56%,13.0,7.0,6.0,3.0,4.0,2.0,,,5.0,3.0,1.0,0.0,,,1.0,5.0,9.0,17.0,0.0,1.0,0,0,A,,,88.0,95.0,58.0,46.0,3.0,2.0,415.0,534.0,,,11.0,12.0
l2zhLjAL,24.10.2021 15:00,Sivasspor,Adana Demirspor,1,1,41%,59%,5.0,12.0,2.0,3.0,3.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,1.0,19.0,11.0,6.0,2.0,1,1,D,,,68.0,69.0,44.0,54.0,0.0,5.0,278.0,402.0,,,13.0,12.0
QTlca9m2,24.10.2021 12:30,Karagumruk,Hatayspor,1,1,65%,35%,12.0,9.0,3.0,4.0,5.0,3.0,,,8.0,3.0,1.0,1.0,,,3.0,2.0,13.0,19.0,5.0,3.0,1,0,D,,,72.0,68.0,64.0,32.0,4.0,2.0,580.0,314.0,,,6.0,6.0
QqwLElmk,23.10.2021 18:00,Goztepe,Trabzonspor,0,1,43%,57%,17.0,6.0,3.0,1.0,12.0,4.0,,,1.0,2.0,3.0,0.0,,,0.0,3.0,17.0,13.0,4.0,4.0,0,0,A,,,121.0,135.0,66.0,41.0,2.0,1.0,364.0,522.0,,,24.0,22.0
nwjg0kYe,23.10.2021 15:00,Gaziantep,Giresunspor,1,1,45%,55%,6.0,15.0,3.0,6.0,2.0,4.0,,,3.0,5.0,1.0,6.0,,,5.0,2.0,11.0,6.0,3.0,3.0,0,0,D,,,87.0,103.0,62.0,61.0,1.0,5.0,412.0,503.0,,,13.0,11.0
rPZeKAPR,23.10.2021 15:00,Konyaspor,Kayserispor,2,0,47%,53%,11.0,11.0,3.0,3.0,5.0,5.0,,,4.0,5.0,6.0,3.0,,,3.0,1.0,17.0,12.0,2.0,3.0,0,0,H,,,73.0,76.0,49.0,47.0,3.0,3.0,421.0,474.0,,,14.0,13.0
4zxPD82e,23.10.2021 12:30,Rizespor,Kasimpasa,2,1,48%,52%,8.0,18.0,3.0,5.0,3.0,1.0,,,7.0,5.0,0.0,2.0,,,4.0,1.0,18.0,16.0,3.0,4.0,0,0,H,,,93.0,86.0,57.0,76.0,2.0,12.0,378.0,416.0,,,10.0,18.0
hzsqNCu9,22.10.2021 19:00,Yeni Malatyaspor,Altay,2,1,54%,46%,13.0,10.0,5.0,3.0,5.0,4.0,,,6.0,3.0,0.0,3.0,,,2.0,3.0,18.0,14.0,2.0,3.0,0,0,H,,,59.0,78.0,57.0,54.0,3.0,3.0,432.0,353.0,,,21.0,16.0
EV269gB9,18.10.2021 19:00,Alanyaspor,Kayserispor,6,3,53%,47%,18.0,13.0,12.0,5.0,4.0,2.0,,,6.0,5.0,1.0,0.0,,,2.0,6.0,8.0,13.0,3.0,3.0,0,0,H,,,74.0,80.0,70.0,59.0,2.0,6.0,476.0,422.0,,,17.0,19.0
4E0l1VIk,18.10.2021 19:00,Hatayspor,Gaziantep,2,1,48%,52%,15.0,7.0,6.0,5.0,7.0,0.0,,,6.0,3.0,4.0,2.0,,,4.0,4.0,14.0,9.0,2.0,5.0,0,0,H,,,78.0,92.0,59.0,64.0,2.0,2.0,369.0,403.0,,,21.0,12.0
K832AZe3,17.10.2021 18:00,Trabzonspor,Fenerbahce,3,1,73%,27%,20.0,5.0,7.0,4.0,8.0,1.0,,,1.0,2.0,3.0,1.0,,,3.0,4.0,15.0,13.0,3.0,5.0,0,1,H,,,98.0,62.0,66.0,27.0,5.0,0.0,637.0,239.0,,,15.0,19.0
6Tso2B3q,17.10.2021 15:00,Altay,Karagumruk,0,1,50%,50%,18.0,4.0,2.0,3.0,7.0,0.0,,,6.0,2.0,1.0,6.0,,,2.0,2.0,24.0,10.0,3.0,4.0,0,0,A,,,106.0,68.0,82.0,35.0,9.0,1.0,419.0,439.0,,,19.0,19.0
65abBFtc,17.10.2021 15:00,Galatasaray,Konyaspor,1,0,44%,56%,11.0,16.0,5.0,3.0,2.0,7.0,,,3.0,6.0,1.0,3.0,,,3.0,4.0,15.0,8.0,3.0,2.0,0,0,H,,,89.0,86.0,63.0,100.0,4.0,6.0,383.0,459.0,,,17.0,20.0
40LFnW3d,17.10.2021 12:30,Kasimpasa,Goztepe,1,2,55%,45%,13.0,13.0,4.0,10.0,7.0,2.0,,,5.0,4.0,2.0,7.0,,,8.0,3.0,14.0,16.0,3.0,1.0,0,0,A,,,82.0,74.0,55.0,51.0,2.0,1.0,393.0,318.0,,,12.0,23.0
AcdF7XuM,16.10.2021 18:00,Adana Demirspor,Yeni Malatyaspor,0,2,66%,34%,25.0,9.0,6.0,6.0,12.0,1.0,,,7.0,3.0,3.0,2.0,,,4.0,6.0,6.0,12.0,2.0,2.0,0,0,A,,,106.0,85.0,107.0,36.0,7.0,2.0,521.0,281.0,,,8.0,17.0
hM1A8DQF,16.10.2021 15:00,Sivasspor,Antalyaspor,2,2,51%,49%,9.0,9.0,2.0,3.0,2.0,5.0,,,1.0,2.0,2.0,2.0,,,1.0,0.0,17.0,16.0,2.0,6.0,0,0,D,,,77.0,94.0,59.0,60.0,5.0,1.0,369.0,366.0,,,16.0,14.0
Q9MBmClj,16.10.2021 12:30,Giresunspor,Rizespor,2,0,62%,38%,16.0,5.0,5.0,3.0,8.0,0.0,,,7.0,7.0,1.0,1.0,,,3.0,3.0,10.0,8.0,3.0,0.0,0,1,H,,,91.0,70.0,94.0,54.0,3.0,2.0,561.0,348.0,,,25.0,8.0
lleJ6ieS,15.10.2021 19:00,Basaksehir,Besiktas,3,2,45%,55%,11.0,18.0,8.0,8.0,3.0,4.0,,,2.0,5.0,2.0,3.0,,,6.0,5.0,16.0,10.0,2.0,2.0,0,0,H,,,100.0,96.0,50.0,76.0,0.0,6.0,393.0,485.0,,,15.0,21.0
IqN7lhZq,03.10.2021 18:00,Rizespor,Galatasaray,2,3,36%,64%,11.0,21.0,5.0,8.0,4.0,8.0,,,6.0,6.0,1.0,1.0,,,5.0,3.0,19.0,11.0,4.0,4.0,0,1,A,,,82.0,101.0,49.0,76.0,2.0,5.0,295.0,520.0,,,14.0,12.0
YBoyfEBM,03.10.2021 15:00,Fenerbahce,Kasimpasa,2,1,45%,55%,10.0,8.0,5.0,2.0,5.0,4.0,,,3.0,3.0,3.0,6.0,,,1.0,3.0,20.0,12.0,5.0,3.0,0,0,H,,,107.0,89.0,81.0,45.0,0.0,2.0,314.0,406.0,,,13.0,27.0
QkbUzZ4p,03.10.2021 15:00,Gaziantep,Altay,4,1,51%,49%,16.0,13.0,8.0,3.0,4.0,6.0,,,8.0,7.0,1.0,5.0,,,2.0,4.0,12.0,13.0,2.0,1.0,0,0,H,,,107.0,97.0,60.0,62.0,4.0,4.0,356.0,334.0,,,16.0,19.0
UJlKcdCc,03.10.2021 12:30,Yeni Malatyaspor,Hatayspor,0,2,53%,47%,15.0,15.0,2.0,6.0,9.0,6.0,,,7.0,5.0,5.0,2.0,,,4.0,2.0,9.0,6.0,2.0,3.0,0,0,A,,,112.0,90.0,76.0,66.0,4.0,3.0,412.0,358.0,,,13.0,16.0
jTkGbxci,02.10.2021 18:00,Besiktas,Sivasspor,2,1,53%,47%,10.0,8.0,4.0,2.0,3.0,6.0,,,3.0,2.0,4.0,5.0,,,1.0,2.0,14.0,15.0,2.0,1.0,0,0,H,,,91.0,103.0,64.0,52.0,3.0,0.0,439.0,382.0,,,20.0,23.0
GzytgYQS,02.10.2021 15:00,Goztepe,Giresunspor,0,1,51%,49%,14.0,8.0,5.0,5.0,4.0,2.0,,,8.0,3.0,2.0,1.0,,,4.0,5.0,16.0,6.0,3.0,6.0,0,0,A,,,57.0,49.0,64.0,35.0,5.0,1.0,413.0,404.0,,,10.0,23.0
QorTezsA,02.10.2021 15:00,Kayserispor,Trabzonspor,1,2,51%,49%,18.0,16.0,4.0,6.0,4.0,8.0,,,7.0,1.0,1.0,2.0,,,4.0,3.0,14.0,13.0,3.0,1.0,0,0,A,,,104.0,108.0,80.0,62.0,10.0,2.0,391.0,391.0,,,13.0,23.0
K8sXffdG,02.10.2021 12:30,Konyaspor,Alanyaspor,1,1,54%,46%,17.0,10.0,4.0,5.0,11.0,3.0,,,7.0,5.0,6.0,1.0,,,4.0,3.0,9.0,9.0,2.0,3.0,0,0,D,,,84.0,68.0,70.0,48.0,2.0,2.0,432.0,354.0,,,19.0,18.0
neqPdGR3,01.10.2021 19:00,Antalyaspor,Adana Demirspor,1,2,53%,47%,13.0,11.0,3.0,3.0,6.0,6.0,,,10.0,2.0,2.0,3.0,,,1.0,2.0,13.0,13.0,3.0,1.0,0,0,A,,,76.0,72.0,72.0,55.0,4.0,2.0,421.0,393.0,,,17.0,24.0
xQ1YZhKj,01.10.2021 19:00,Karagumruk,Basaksehir,3,1,47%,53%,8.0,18.0,4.0,6.0,4.0,7.0,,,1.0,10.0,0.0,1.0,,,5.0,1.0,5.0,11.0,0.0,3.0,0,0,H,,,74.0,78.0,44.0,62.0,0.0,5.0,500.0,549.0,,,17.0,11.0
KzrZw2LO,27.09.2021 19:00,Kasimpasa,Konyaspor,2,2,62%,38%,18.0,9.0,6.0,5.0,8.0,1.0,,,8.0,2.0,3.0,2.0,,,3.0,4.0,14.0,16.0,3.0,1.0,0,0,D,,,120.0,95.0,103.0,55.0,4.0,3.0,556.0,352.0,,,6.0,8.0
8nkyb56t,27.09.2021 19:00,Trabzonspor,Alanyaspor,1,1,67%,33%,19.0,19.0,7.0,6.0,6.0,11.0,,,10.0,3.0,2.0,0.0,,,5.0,6.0,10.0,7.0,2.0,2.0,1,0,D,,,105.0,76.0,94.0,54.0,6.0,2.0,594.0,294.0,,,12.0,22.0
6w392obP,26.09.2021 18:00,Galatasaray,Goztepe,2,1,55%,45%,14.0,6.0,5.0,1.0,6.0,4.0,,,5.0,5.0,0.0,2.0,,,0.0,3.0,15.0,12.0,3.0,0.0,0,0,H,,,96.0,81.0,61.0,52.0,3.0,1.0,447.0,357.0,,,30.0,18.0
xSthfN55,26.09.2021 15:00,Basaksehir,Rizespor,3,0,58%,42%,15.0,14.0,8.0,2.0,4.0,10.0,,,1.0,3.0,1.0,2.0,,,2.0,5.0,10.0,9.0,,,0,0,H,,,91.0,76.0,52.0,49.0,3.0,2.0,595.0,414.0,,,16.0,13.0
php0h1zI,26.09.2021 15:00,Hatayspor,Fenerbahce,1,2,66%,34%,9.0,15.0,3.0,6.0,6.0,7.0,,,5.0,4.0,4.0,1.0,,,4.0,2.0,4.0,15.0,2.0,2.0,0,0,A,,,94.0,76.0,64.0,50.0,0.0,2.0,523.0,277.0,,,13.0,10.0
tpqVvr6I,26.09.2021 12:30,Giresunspor,Kayserispor,1,1,51%,49%,21.0,6.0,5.0,2.0,11.0,4.0,,,7.0,3.0,3.0,0.0,,,1.0,4.0,13.0,13.0,3.0,2.0,0,0,D,,,101.0,103.0,80.0,64.0,5.0,0.0,423.0,414.0,,,17.0,15.0
byrle3ja,25.09.2021 18:00,Adana Demirspor,Gaziantep,4,0,40%,60%,6.0,8.0,4.0,0.0,2.0,6.0,,,1.0,9.0,5.0,2.0,,,0.0,0.0,7.0,12.0,1.0,3.0,0,0,H,,,67.0,97.0,35.0,86.0,0.0,2.0,334.0,485.0,,,22.0,24.0
29lucPLn,25.09.2021 15:00,Antalyaspor,Yeni Malatyaspor,1,0,52%,48%,17.0,9.0,2.0,2.0,6.0,6.0,,,8.0,2.0,3.0,1.0,,,2.0,1.0,12.0,10.0,2.0,1.0,0,0,H,,,67.0,63.0,44.0,27.0,9.0,1.0,437.0,417.0,,,19.0,18.0
GChqdqyg,25.09.2021 12:30,Sivasspor,Karagumruk,4,0,36%,64%,17.0,12.0,9.0,4.0,6.0,3.0,,,6.0,7.0,3.0,2.0,,,4.0,5.0,9.0,8.0,0.0,2.0,0,0,H,,,86.0,117.0,67.0,76.0,2.0,5.0,323.0,584.0,,,20.0,10.0
61odgsLB,24.09.2021 19:00,Altay,Besiktas,2,1,47%,53%,10.0,12.0,3.0,7.0,4.0,3.0,,,2.0,5.0,2.0,2.0,,,6.0,1.0,12.0,8.0,,,0,0,H,,,112.0,87.0,80.0,63.0,3.0,2.0,414.0,482.0,,,25.0,17.0
4vl6pnxs,23.09.2021 19:00,Alanyaspor,Kasimpasa,2,0,47%,53%,14.0,10.0,3.0,3.0,9.0,6.0,,,6.0,4.0,1.0,0.0,,,3.0,1.0,14.0,13.0,1.0,4.0,0,0,H,,,114.0,91.0,72.0,70.0,2.0,1.0,423.0,481.0,,,20.0,14.0
jejIspMa,23.09.2021 19:00,Fenerbahce,Giresunspor,2,1,52%,48%,7.0,8.0,4.0,2.0,1.0,5.0,,,6.0,2.0,1.0,1.0,,,1.0,2.0,16.0,13.0,2.0,1.0,0,0,H,,,99.0,89.0,73.0,61.0,2.0,1.0,485.0,438.0,,,20.0,38.0
C4iErQ6g,23.09.2021 16:00,Konyaspor,Trabzonspor,2,2,61%,39%,31.0,14.0,10.0,5.0,16.0,5.0,,,9.0,4.0,0.0,1.0,,,3.0,8.0,14.0,10.0,3.0,1.0,0,1,D,,,102.0,88.0,96.0,64.0,5.0,4.0,453.0,310.0,,,27.0,11.0
YJuNt4y6,22.09.2021 19:00,Goztepe,Hatayspor,0,2,54%,46%,13.0,17.0,3.0,5.0,9.0,7.0,,,9.0,3.0,1.0,3.0,,,3.0,3.0,16.0,13.0,2.0,3.0,1,0,A,,,84.0,108.0,91.0,68.0,1.0,5.0,424.0,375.0,,,10.0,16.0
rVnAq6im,22.09.2021 19:00,Kayserispor,Galatasaray,3,0,37%,63%,11.0,19.0,4.0,2.0,3.0,11.0,,,3.0,9.0,3.0,2.0,,,2.0,1.0,12.0,11.0,3.0,3.0,0,0,H,,,117.0,116.0,55.0,75.0,4.0,6.0,292.0,471.0,,,24.0,13.0
fTKmS4MC,22.09.2021 16:00,Gaziantep,Basaksehir,1,0,32%,68%,9.0,15.0,2.0,2.0,2.0,6.0,,,3.0,15.0,0.0,1.0,,,2.0,1.0,7.0,4.0,2.0,1.0,0,0,H,,,89.0,110.0,57.0,94.0,5.0,7.0,295.0,632.0,,,18.0,15.0
nN7Zk8EJ,21.09.2021 19:00,Besiktas,Adana Demirspor,3,3,63%,37%,13.0,12.0,6.0,4.0,4.0,6.0,,,5.0,6.0,1.0,0.0,,,1.0,3.0,14.0,13.0,4.0,2.0,1,0,D,,,88.0,84.0,47.0,56.0,3.0,2.0,590.0,344.0,,,18.0,13.0
